,sdi
201899,254661
201900,517846
201901,497350
201902,204147
201903,201122
201904,442688
201905,304210
201906,474915
201907,272517
201908,331194
201909,254380
201910,72002
201911,865718
201912,414448
201913,270475
201914,458086
201915,326884
201916,844165
201917,391649
201918,776345
201919,88368
201920,200191
201921,837151
201922,384767
201923,102291
201924,615564
201925,7581
201926,167374
201927,811736
201928,93017
201929,40510
201930,334873
201931,156947
201932,91107
201933,175133
201934,680656
201935,486705
201936,857237
201937,613177
201938,368901
201939,656867
201940,350535
201941,268307
201942,428765
201943,706584
201944,748780
201945,579615
201946,730288
201947,585111
201948,765014
201949,242782
201950,125259
201951,59221
201952,107589
201953,840433
201954,665175
201955,523946
201956,770578
201957,762088
201958,401728
201959,48281
201960,632617
201961,640946
201962,669359
201963,282113
201964,653952
201965,736948
201966,638236
201967,68272
201968,341850
201969,390502
201970,456696
201971,10941
201972,238739
201973,198962
201974,382653
201975,373480
201976,591951
201977,164505
201978,80158
201979,22864
201980,148512
201981,829484
201982,94233
201983,281269
201984,425796
201985,52955
201986,672516
201987,671758
201988,414318
201989,270762
201990,759080
201991,379787
201992,811045
201993,488893
201994,808523
201995,210311
201996,168808
201997,663669
201998,139232
201999,97794
202000,108716
202001,427320
202002,744091
202003,390172
202004,566721
202005,331183
202006,629354
202007,63248
202008,274521
202009,150409
202010,27960
202011,176963
202012,332474
202013,294752
202014,161166
202015,310242
202016,429460
202017,4154
202018,101681
202019,743068
202020,773787
202021,787302
202022,650775
202023,140192
202024,24897
202025,693186
202026,815452
202027,689342
202028,331493
202029,837098
202030,180722
202031,380980
202032,242176
202033,412100
202034,411664
202035,394268
202036,817904
202037,10122
202038,806977
202039,132126
202040,739619
202041,235596
202042,291844
202043,461351
202044,870229
202045,737080
202046,682241
202047,588840
202048,578202
202049,294152
202050,91081
202051,457768
202052,403353
202053,701121
202054,778477
202055,196928
202056,488493
202057,762747
202058,16469
202059,810909
202060,846898
202061,860431
202062,739127
202063,80766
202064,340338
202065,494970
202066,127010
202067,38755
202068,31954
202069,73820
202070,17277
202071,53983
202072,105097
202073,391181
202074,219821
202075,565665
202076,675381
202077,232735
202078,708604
202079,465196
202080,171972
202081,282199
202082,470736
202083,462069
202084,709934
202085,130300
202086,99214
202087,177141
202088,413753
202089,84933
202090,242415
202091,159170
202092,336323
202093,149916
202094,680238
202095,112653
202096,33848
202097,62298
202098,574924
202099,243786
202100,776027
202101,244774
202102,658518
202103,158365
202104,469232
202105,349331
202106,672023
202107,26414
202108,370510
202109,602354
202110,251212
202111,247964
202112,638094
202113,589998
202114,706277
202115,710088
202116,746393
202117,642573
202118,166608
202119,771447
202120,670574
202121,522123
202122,784723
202123,859100
202124,739179
202125,127031
202126,78004
202127,494650
202128,767335
202129,87599
202130,312455
202131,848167
202132,836144
202133,145840
202134,824425
202135,430824
202136,310309
202137,271657
202138,827457
202139,870053
202140,743057
202141,140153
202142,521084
202143,110958
202144,104949
202145,824345
202146,370704
202147,403537
202148,870533
202149,57622
202150,313848
202151,300488
202152,298420
202153,207959
202154,637096
202155,572579
202156,157685
202157,565604
202158,319194
202159,213236
202160,483230
202161,276037
202162,89579
202163,308121
202164,301760
202165,263603
202166,398845
202167,166985
202168,427692
202169,326608
202170,278546
202171,452150
202172,105401
202173,165879
202174,368091
202175,351482
202176,140454
202177,813556
202178,240153
202179,421661
202180,558006
202181,5677
202182,44430
202183,143963
202184,775273
202185,403973
202186,633067
202187,262352
202188,802027
202189,618966
202190,665933
202191,398567
202192,730664
202193,291600
202194,409498
202195,158396
202196,532666
202197,450534
202198,37886
202199,707740
202200,95628
202201,396718
202202,194216
202203,802014
202204,824701
202205,841899
202206,521167
202207,824888
202208,660641
202209,348480
202210,864719
202211,331182
202212,821501
202213,641684
202214,28964
202215,626283
202216,652200
202217,805168
202218,124251
202219,711744
202220,45872
202221,168500
202222,295728
202223,611619
202224,290430
202225,491191
202226,157629
202227,323066
202228,734077
202229,816094
202230,272472
202231,155184
202232,763922
202233,824207
202234,369371
202235,413253
202236,642214
202237,138819
202238,480980
202239,370430
202240,397740
202241,117879
202242,744830
202243,860801
202244,828852
202245,100797
202246,637132
202247,81543
202248,195947
202249,361473
202250,457096
202251,276453
202252,830406
202253,88461
202254,96318
202255,254680
202256,377241
202257,381234
202258,298098
202259,660502
202260,362709
202261,71728
202262,766688
202263,26949
202264,324158
202265,168540
202266,708712
202267,362958
202268,42657
202269,631876
202270,347173
202271,701966
202272,295973
202273,625586
202274,485322
202275,169628
202276,290487
202277,303160
202278,452149
202279,565623
202280,772871
202281,32922
202282,313895
202283,185060
202284,401835
202285,388060
202286,845403
202287,318125
202288,839613
202289,210454
202290,427652
202291,332721
202292,414958
202293,676048
202294,364997
202295,402790
202296,779990
202297,346063
202298,583554
202299,538900
202300,422061
202301,43938
202302,183244
202303,412446
202304,294999
202305,50396
202306,222102
202307,159197
202308,429355
202309,184575
202310,139102
202311,317230
202312,655834
202313,871372
202314,35072
202315,56186
202316,4790
202317,552665
202318,548072
202319,79915
202320,451076
202321,412592
202322,664503
202323,91067
202324,125185
202325,640098
202326,720132
202327,153439
202328,548798
202329,675246
202330,838162
202331,665677
202332,480135
202333,165642
202334,660777
202335,360895
202336,473476
202337,141923
202338,337271
202339,530621
202340,755459
202341,491638
202342,154308
202343,4741
202344,803603
202345,852832
202346,123124
202347,115160
202348,858179
202349,113949
202350,528175
202351,400196
202352,72470
202353,131765
202354,63244
202355,360778
202356,111129
202357,237637
202358,245057
202359,127103
202360,411140
202361,857313
202362,195492
202363,394255
202364,201080
202365,482260
202366,44228
202367,50201
202368,5751
202369,88524
202370,344773
202371,54537
202372,98015
202373,114943
202374,839722
202375,675013
202376,779617
202377,33279
202378,84353
202379,336215
202380,6570
202381,263804
202382,181824
202383,735400
202384,473553
202385,391984
202386,485323
202387,745857
202388,139417
202389,864450
202390,381040
202391,762454
202392,41605
202393,586421
202394,206299
202395,852748
202396,581004
202397,354273
202398,824517
202399,265954
202400,363783
202401,698062
202402,46887
202403,324026
202404,213866
202405,315599
202406,442313
202407,95860
202408,766206
202409,407287
202410,201695
202411,735018
202412,797109
202413,143547
202414,239872
202415,369246
202416,790215
202417,743138
202418,228422
202419,78396
202420,232423
202421,338640
202422,774101
202423,40079
202424,761526
202425,761901
202426,55140
202427,527526
202428,762739
202429,50198
202430,12375
202431,390075
202432,633109
202433,740105
202434,824693
202435,758315
202436,394093
202437,213664
202438,833880
202439,339299
202440,154323
202441,767523
202442,712175
202443,393339
202444,165137
202445,465681
202446,138938
202447,253145
202448,132983
202449,817481
202450,481077
202451,141864
202452,248685
202453,98647
202454,822855
202455,826396
202456,109078
202457,116991
202458,763973
202459,866209
202460,821258
202461,42776
202462,86940
202463,469535
202464,31591
202465,452123
202466,111629
202467,331825
202468,383967
202469,621603
202470,548818
202471,81944
202472,459031
202473,731416
202474,562321
202475,351179
202476,272213
202477,467830
202478,287498
202479,269467
202480,782225
202481,478332
202482,323702
202483,355417
202484,569741
202485,783826
202486,88181
202487,149657
202488,632737
202489,378681
202490,636936
202491,112327
202492,298246
202493,289991
202494,765732
202495,128434
202496,53391
202497,566295
202498,378274
202499,136477
202500,344448
202501,778694
202502,71170
202503,868735
202504,472401
202505,676725
202506,224725
202507,530514
202508,277246
202509,752374
202510,468172
202511,633635
202512,611759
202513,802811
202514,309203
202515,623018
202516,187004
202517,702372
202518,643858
202519,585948
202520,427428
202521,767867
202522,387523
202523,808593
202524,523213
202525,376072
202526,613156
202527,631892
202528,236810
202529,91942
202530,691164
202531,867755
202532,519857
202533,350184
202534,241042
202535,688289
202536,49343
202537,402155
202538,213216
202539,487657
202540,652835
202541,687863
202542,560307
202543,411844
202544,289821
202545,312354
202546,314939
202547,381462
202548,34887
202549,204311
202550,434281
202551,830585
202552,416327
202553,648757
202554,55742
202555,750904
202556,356565
202557,655015
202558,763375
202559,298146
202560,863037
202561,654401
202562,815104
202563,103363
202564,237681
202565,44877
202566,817793
202567,325128
202568,733613
202569,310812
202570,826629
202571,200370
202572,59088
202573,709070
202574,694130
202575,655086
202576,472367
202577,591264
202578,400605
202579,273422
202580,131520
202581,482885
202582,863481
202583,252556
202584,563721
202585,106286
202586,340100
202587,175116
202588,143970
202589,808681
202590,103035
202591,563415
202592,300352
202593,693251
202594,770729
202595,667050
202596,67918
202597,280627
202598,302415
202599,112717
202600,547562
202601,661928
202602,46884
202603,17012
202604,395880
202605,157415
202606,857697
202607,452840
202608,135352
202609,526826
202610,125830
202611,558744
202612,305186
202613,336236
202614,646380
202615,26175
202616,326914
202617,786487
202618,466642
202619,791870
202620,777170
202621,622965
202622,382816
202623,396408
202624,708416
202625,794769
202626,315468
202627,761944
202628,709146
202629,740444
202630,739997
202631,841339
202632,732058
202633,413025
202634,182392
202635,128429
202636,775456
202637,593972
202638,100010
202639,575071
202640,92117
202641,687060
202642,580921
202643,640966
202644,168794
202645,793554
202646,313218
202647,839793
202648,835036
202649,751349
202650,111823
202651,858187
202652,657422
202653,820396
202654,191333
202655,762158
202656,773391
202657,120650
202658,538815
202659,147308
202660,237379
202661,129275
202662,731087
202663,832013
202664,231670
202665,732551
202666,139872
202667,222898
202668,732818
202669,373300
202670,208653
202671,181913
202672,286365
202673,558411
202674,805410
202675,678016
202676,427812
202677,806633
202678,865072
202679,576246
202680,387880
202681,283318
202682,48202
202683,152729
202684,175097
202685,636830
202686,791642
202687,586217
202688,654162
202689,869459
202690,53760
202691,579057
202692,463811
202693,326437
202694,159164
202695,345913
202696,672329
202697,477596
202698,418729
202699,680548
202700,40215
202701,40483
202702,43614
202703,179545
202704,471823
202705,583276
202706,795984
202707,351844
202708,602538
202709,858544
202710,41122
202711,699503
202712,105895
202713,562389
202714,761885
202715,349160
202716,315386
202717,771602
202718,304757
202719,784694
202720,829453
202721,665117
202722,298907
202723,305784
202724,239397
202725,89230
202726,478936
202727,449061
202728,669238
202729,221444
202730,409098
202731,755595
202732,162633
202733,200165
202734,532473
202735,39984
202736,169339
202737,631216
202738,363406
202739,445311
202740,269268
202741,178211
202742,363082
202743,577867
202744,141478
202745,589649
202746,446730
202747,18848
202748,742184
202749,675341
202750,636019
202751,570039
202752,424974
202753,232526
202754,749123
202755,415310
202756,848498
202757,62751
202758,448461
202759,875121
202760,197698
202761,737283
202762,730827
202763,848865
202764,526374
202765,742124
202766,649611
202767,20466
202768,556593
202769,341009
202770,339593
202771,125717
202772,712164
202773,151872
202774,278324
202775,771629
202776,237218
202777,532728
202778,113153
202779,565616
202780,54776
202781,836241
202782,344131
202783,143599
202784,140613
202785,238762
202786,649461
202787,310873
202788,397635
202789,175970
202790,458221
202791,214344
202792,438030
202793,297261
202794,70070
202795,701417
202796,671680
202797,244330
202798,628825
202799,140650
202800,375499
202801,352821
202802,526132
202803,638069
202804,733245
202805,689894
202806,824607
202807,464697
202808,172629
202809,424196
